ID,Horizontal_Distance_To_Fire_Points
2432932909980,1931
2434773927475,408
2434820579800,3570
2435320494136,1082
2436888257300,1224
2437259555315,1231
2437354782036,830
2437356051277,1057
2437536072856,4001
2437590712200,1657
2438015953079,1170
2438229701558,4142
2439578424419,242
2442712998592,1231
2443364365190,1974
2444257871866,1677
2444334517984,1931
2445289616555,1560
2446210286816,841
2447360361477,902
2448131019160,792
2449202213753,902
2451480062220,942
2452494501927,2313
2454369535785,242
2456227167350,1170
2459385774941,1129
2459614309050,1518
2459998839266,1889
2461001596981,895
2462339126277,430
2462818771806,1549
2462975537079,768
2463056216265,960
2463115680297,1595
2468462127631,1657
2469400709261,3115
2470208838473,5581
2471663197143,150
2471927276164,2030
2472451845963,408
2472534128952,3666
2472690755580,1020
2472775195805,912
2472917619985,1057
2473357017942,3315
2474602963878,2018
2475751255432,1170
2476217863925,1939
2477792253118,745
2477866049388,1050
2478695763803,1560
2478825341475,1082
2479734243232,1116
2480601428379,1231
2481939162461,1677
2482754081111,1116
2482802323026,571
2483793005540,1170
2484084964553,1939
2484163061296,1057
2484393745270,2132
2487449814142,4622
2489480835384,1677
2489845818274,997
2490106752466,1357
2490172615368,1176
2494068566048,2486
2495530176550,1170
2495702490439,3115
2495911853254,1805
2496247408156,1080
2496488762772,1657
2496708195496,1170
2497440327527,1057
2498276090920,1560
2498450086657,3930
2499002761947,1860
2499921684921,1082
2500119412148,1928
2500311849612,1233
2502061742755,1518
2502480564983,1116
2502835564798,1231
2503965476906,1945
2504399440174,2287
2504737784564,1209
2505582247884,3672
2506493471825,3931
2507368499425,1931
2508163301111,1230
2508632180186,808
2508765395280,1931
2509447511554,430
2510886076849,1200
2511564404350,3556
2511592803538,3679
2512920414778,785
2513505348631,430
2514423004852,1910
2514787979629,2030
2514793711824,1231
2515388707772,3223
2515740684031,1677
2517392571219,150
2517657485336,1666
2519148052669,1945
2519721698734,1956
2520884389438,430
2521878573888,1560
2521888009131,2287
2522723360189,1231
2524714840120,4860
2525867356520,1170
2526236392521,1471
2526479087185,2044
2527371723690,3570
2527699261331,1931
2528258986733,1057
2529071650566,1170
2529419941103,408
2530858410891,2287
2531312693010,1824
2532242430249,3640
2532792213262,3062
2532920857849,2287
2533829817378,1209
2534396252159,875
2534584329526,1170
2535113896137,1170
2537023164764,4001
2538502786729,1677
2539912805956,5730
2540501758102,912
2541490661053,607
2544561869679,1677
2545732186663,1590
2546286122626,242
2547772517384,573
2548624391411,430
2548826038053,1824
2550416288038,785
2550644299196,841
2550701881159,430
2551163516160,5104
2552256718546,1932
2552821202517,1357
2553147564365,430
2553468360035,3808
2553913712877,1931
2554218768064,4142
2554714189004,1057
2555073467123,2486
2555509934359,1057
2555752285727,3481
2556276962477,1518
2558002686893,2287
2558343386520,1980
2560170806751,1939
2562557554040,1290
2562776871515,997
2563249858675,1170
2563352984957,1945
2564546118745,895
2565032123403,2270
2565490527379,1242
2566594853203,859
2567522068720,1170
2568341014547,4920
2568741628245,1082
2569700835667,1116
2569781786964,1495
2570466155432,3773
2571651441897,4124
2573448137587,1374
2578043212943,2236
2578118048323,878
2578789620064,1231
2581005841617,3570
2581236397693,726
2582771887052,631
2582889537863,1224
2584781107595,1657
2585498197909,1050
2585790152859,1082
2586500973795,1398
2587394288743,1057
2587532832449,4020
2588093342491,1209
2589337760484,1170
2590070813382,1945
2590909751809,3814
2591237484704,1657
2591707930861,1116
2593470726016,4860
2594083650057,1170
2594509170435,3966
2596020190732,1289
2597024738487,2236
2598883586318,1050
2601448356933,5013
2602512212353,1699
2602886109556,1956
2603007295226,684
2603303332625,1170
2603527847356,4110
2605774662416,4001
2605855316290,725
2608607314162,819
2609288593495,3773
2609353786210,1233
2611085852149,912
2611584758188,902
2612405618001,2486
2613859249223,4099
2614189779640,4290
2616370393512,1956
2617070460771,1471
2617991126701,1560
2618385080012,658
2619499919939,2486
2620135810152,1057
2620662015419,1657
2621015144886,4452
2621917491316,3773
2625393089142,5700
2627502955485,878
2628155818851,4124
2628544474873,997
2628656182932,1657
2629280759361,4452
2632184482785,1842
2633391935422,1170
2634914499568,859
2635380563043,1170
2635394603087,2932
2636505732078,1657
2636762693730,1231
2637765528265,3516
2638230550644,1082
2638429255855,573
2638899928563,1231
2639065538012,1041
2643437843697,430
2643670163439,4914
2643730422759,1224
2643891032316,902
2644255789648,2190
2644846653785,1170
2646284362502,4450
2647164362766,792
2650251911594,3900
2652051070761,1657
2652181669521,841
2652557850652,1922
2653420938125,573
2653822437615,1931
2653945781947,1357
2654239390050,1071
2654791335346,1590
2655911020609,1657
2656659018804,1945
2657992067344,2287
2659073404802,4020
2659335240964,1233
2659525599650,1082
2660745395045,5492
2661493968031,912
2662167095305,5730
2663081171014,1231
2664758004420,745
2664775072976,878
2665017699098,1213
2668311096457,4860
2670012937274,1230
2670052822325,1928
2674249357676,2103
2675838497537,150
2678117822266,2942
2679688517759,1224
2680404756932,1390
2682441894950,684
2685323237081,895
2685739694089,1110
2685880023035,805
2687001916691,3995
2687196945544,4099
2687224825701,2287
2687294148229,4510
2687536379787,1471
2687999498629,3930
2688335043541,1176
2688649428539,4920
2689170750052,242
2689758184439,4752
2690849155313,1266
2690947781742,618
2691754719096,1302
2692906997942,4124
2694506651972,1170
2695085263075,2287
2695126132599,242
2695538058241,1242
2696638815512,1170
2698347205844,4452
2700781961115,1050
2701144964880,3350
2703090401433,878
2703344220292,912
2703782774999,1790
2710363112477,1374
2712124271669,2236
2714342793312,3666
2714728881404,4273
2715179652148,830
2715557102050,4320
2718588517602,1415
2719531741617,1974
2722296000561,658
2722344799423,1064
2722840438567,1374
2723856270103,1041
2724943488111,1231
2725782272947,1057
2726142074959,805
2726468455142,242
2727546201743,1170
2728169879074,4320
2729774097211,1057
2731676471150,1666
2732098082610,1233
2732294804740,1041
2734020544388,1057
2734053844646,997
2734312804930,430
2734492743074,878
2735499252309,1050
2736191242636,785
2737296052564,192
2737776256246,1170
2737908569671,953
2738706175217,684
2738716339463,1374
2738876308477,242
2739001252993,1233
2741686651299,4124
2742384940128,1518
2742579984753,1357
2743249549340,1518
2743292786884,1064
2743431291552,1560
2743513370304,1928
2748033055335,1956
2748935909125,997
2749130319870,914
2752034569135,1064
2752889836185,5743
2754693180256,1170
2755139470948,990
2755482838617,1116
2757749505294,1248
2758689232448,1057
2759267336015,1260
2759437488766,953
2759939284200,4320
2761695448314,3159
2762075165654,1931
2763267055005,1170
2765683158858,1922
2766201813372,819
2768444380079,4860
2768535895734,4290
2768854806787,1082
2771893418866,3900
2771914481657,914
2772643415807,726
2772773380556,3900
2772999206418,408
2773066479506,631
2774641042610,1231
2775359373126,4452
2776286529365,2259
2777422087664,3814
2777877538094,2333
2778339968152,1282
2779169773930,1057
2781903965006,1325
2782629853400,1842
2783506106046,914
2783746719679,1974
2784260805428,1209
2785366463666,1865
2785419114316,1082
2785922336410,3930
2787489393134,150
2788002057298,1124
2788515956378,1518
2788752650756,3075
2790707214180,2190
2792142126653,841
2792292939240,2236
2793817904736,1230
2796204771522,1170
2796499755788,1082
2797360829195,4001
2799448333624,914
2800489581742,4001
2801662865277,1057
2802027635627,1116
2803234092838,1233
2803678784283,1082
2804196353548,953
2805890359324,1718
2806365507691,4860
2806586730632,1860
2807333082943,1159
2807823545286,1657
2809153777030,745
2810158962512,5743
2812453470099,1284
2814188027920,1129
2815300515875,1170
2815391494585,1224
2815406389745,3930
2815547819200,1816
2816410242545,1082
2816916005835,3773
2817562565070,1758
2819203344402,2236
2819213682549,1974
2820349239200,1718
2820698816800,1560
2821162204796,4320
2821521220337,1824
2821801999250,2486
2822486087645,573
2822832777008,4001
2823521258693,2543
2824690450130,1999
2826964109799,1071
2827546802473,1050
2828260492360,1170
2829135096270,1357
2829604670567,1374
2833638274905,1974
2834201382201,2379
2834420536942,1170
2834566809764,875
2835818481806,1233
2837151290220,1507
2837488538224,1080
2838263564193,1124
2838309378593,1231
2839439793676,841
2839472794234,1230
2840208274968,1231
2842236065952,997
2842488180076,1928
2842749247623,2287
2844096613069,3178
2846964784765,1082
2849091917617,1116
2849505297502,4124
2850404718180,1302
2850926538402,1922
2852626573707,1302
2857311726826,4110
2859758863508,1560
2860148814024,953
2860821890031,474
2861296261937,1289
2862498572821,1945
2864475221920,1931
2864962049358,1471
2866432726769,726
2867139301150,745
2868613291455,2379
2869246217201,1398
2871324680951,2279
2872401137948,430
2874665121442,1041
2875023931833,1170
2875782890327,1860
2877369225652,3967
2877906564121,571
2880381557281,658
2881605078100,573
2881836467414,3814
2883081302359,430
2883174754607,1390
2883186356714,859
2884240735537,430
2884433762135,2259
2884956238469,1974
2886073919023,2018
2888393340037,1170
2890125115356,5250
2890868511255,1057
2891397429967,4452
2893242433105,1082
2894306958961,1289
2894684277104,4860
2894858655844,1050
2894868949018,408
2895150376970,1956
2896436799025,1231
2896923663228,1200
2897340931976,841
2898392777796,1718
2899540096707,1595
2899543428994,4622
2900304497620,1699
2900486500880,1231
2900944871576,1129
2902564186009,4860
2904935655770,4418
2908278991731,573
2911770589399,1865
2913454559186,745
2914197909627,1209
2916531661741,4010
2917355004974,1116
2918052296730,1974
2918915510751,2236
2919902796356,4320
2920489516756,1231
2921357863019,1231
2922850009737,1231
2926364420088,5250
2927919992685,745
2930320861778,1398
2930560810727,4124
2930829816026,1518
2930961082617,1170
2933033055632,4752
2933169032927,5341
2933605192734,2236
2934967412584,4142
2935588390817,2932
2936499325776,997
2936645693667,5341
2937285599524,5743
2938695957775,430
2939491949728,895
2940762907293,430
2941610350896,5341
2943254741672,4920
2944270842008,3960
2944951215909,1231
2945175579877,1289
2945595612192,3640
2947650633104,1657
2948217633711,2044
2948914567951,1041
2948971484390,902
2949375988903,3159
2950651961343,914
2951619904860,4124
2951674820464,902
2951698781055,1050
2951708859965,1170
2951955436407,1201
2952771803992,1560
2954824891321,2236
2955236431143,745
2957051908060,3087
2957849764236,256
2958300213836,3900
2958469666153,997
2960540853734,1518
2960865420574,1370
2960905818347,430
2961033341844,1677
2961130591227,3931
2962870031653,3087
2963351747605,1260
2963367260822,430
2963395347588,2486
2964740318376,1657
2966349377068,1231
2966554532399,1657
2966831702033,1110
2967607421660,2030
2967856554300,4860
2968252960238,2165
2968741851665,1956
2968826621756,3814
2969572221917,4390
2972734491622,768
2975400973279,1057
2977123347702,953
2978328777929,3609
2979066487132,1061
2980284007866,430
2980416888318,1718
2980899544367,1471
2981037841218,1170
2983729788153,957
2983849091256,2259
2986311631165,1231
2986521300363,430
2986930378403,1170
2987204001447,1170
2987888151070,1560
2991107252400,1956
2992545104634,1357
2992910684396,878
2993111954769,2448
2993240031287,4622
2994820447023,1170
2995505489284,4914
2995621931902,4689
2996003266353,3832
2996059844482,571
2996852191028,2932
2997786198527,242
2998342088818,1050
2999299529652,3115
3000070402442,4273
3001295670463,1518
3001520244629,1170
3002335739515,953
3002546451046,1209
3002583415797,2335
3002617756407,2486
3003158713287,1057
3003374114509,785
3004402930580,716
3004597892984,805
3005061395307,1956
3006275766006,1230
3006623641535,878
3010054167922,1507
3010553270796,1057
3010988872985,1110
3011373162223,577
3012681038750,2486
3013277833360,1289
3013328665698,1082
3013446984220,3719
3013529822401,1727
3015955405548,3115
3019367827455,1956
3019913406738,242
3020284389674,1860
3022623992125,4320
3023479896117,3773
3023692312012,1939
3026163492336,1082
3027857241971,1471
3028701670602,256
3028794352898,1507
3028832019103,1170
3031202779620,1922
3032417684501,5013
3032719915358,960
3034643023208,721
3036949905653,1842
3037454506700,1020
3037595762553,5250
3040254788092,4320
3040916264490,1581
3041259637101,902
3041813879213,1984
3043170506924,1170
3044647390077,1082
3045492559770,2044
3047759536906,878
3047918178077,1922
3050081136461,1231
3050453127875,997
3050508528640,4452
3050736999885,1231
3051247334516,4001
3052091779980,2287
3054954273512,1248
3055778223806,4622
3055794385878,4860
3055999265654,4622
3056834299407,830
3057309271218,5743
3057666431065,242
3058695575638,2132
3058941169307,1931
3058955061598,4860
3059020625509,700
3059407739911,1541
3060474475831,571
3061574219097,1233
3062500635967,878
3063524901847,1549
3065065003424,5013
3065154109778,1050
3067769687627,4320
3068291429327,3481
3068957241867,1758
3069263315716,4110
3070932260091,4622
3070998169642,2932
3071270557782,1824
3071695063219,1170
3074857744568,953
3076032576872,1116
3076769517964,408
3077252859233,927
3077334286605,1463
3077355144847,1057
3077718957374,841
3080250941527,700
3081102006647,1050
3081538549732,3223
3082095072664,430
3083665915121,997
3086025030625,1110
3086216379052,3930
3086788059093,1124
3088573892502,5700
3096513672428,1057
3096697037020,242
3097112038332,242
3097121833911,1560
3098725856726,1231
3098809593219,1116
3099113885861,725
3099627527684,1057
3101560423647,785
3102325470357,1939
3103998920026,2236
3104922101207,4860
3108845335244,1560
3108995629163,957
3109984815376,902
3110528262808,3995
3110812039000,745
3111925965484,2236
3114630309123,4418
3114634418326,902
3115461304349,4530
3115597088540,3602
3115751305254,1248
3117399158537,1057
3118334235894,960
3118334254215,1495
3118664627192,3930
3118745298570,5743
3119648020954,1050
3120395087305,1057
3120737140460,768
3121390717761,4622
3122050441682,914
3122280391399,1518
3122768300189,1110
3123247185495,1956
3123487833057,1939
3124474683693,1213
3125612368748,607
3127556972807,1231
3127851632000,1574
3128562046162,1939
3128888334929,1082
3130646928257,1170
3132272431323,5743
3133431748368,1231
3133821332900,902
3134811519318,1170
3135208415930,2132
3136020466452,1518
3136088219144,1357
3136625955757,1057
3136848713912,1956
3137058901700,1956
3137276540163,1932
3138728253846,1170
3138816759441,2942
3139918704292,2287
3140899853909,2296
3142911900660,1248
3146446345514,819
3146691136981,1289
3148520476633,1057
3148879232959,1560
3149866914902,1928
3150896892870,878
3151848993775,1999
3152076155737,1463
3152202672053,1170
3153406185011,1518
3155000073961,1057
3155603392087,2236
3156504435392,1677
3157774262428,2313
3159084852214,1116
3159348211290,3995
3160026645153,1057
3161059137011,1980
3161190165188,953
3163115518659,745
3168993118335,1824
3169323379198,3995
3169528210760,242
3170457194472,918
3172405073563,5700
3173579525599,242
3174059282728,1398
3175076499083,2335
3176264243341,1020
3176616939595,4622
3177937063990,721
3179182198632,1471
3180600073974,1518
3181464759905,745
3181908534167,3188
3182343613912,918
3184875054225,1289
3186024685342,997
3186106699120,3301
3187266694819,1560
3188791497319,1213
3189224487891,1677
3189699212974,1057
3189925476927,3175
3190402167931,1170
3190607001726,1677
3191279351768,2287
3191348209723,644
3194270326636,242
3194616170664,1231
3195053734358,2543
3195065019863,4452
3195543790192,4452
3195998561606,1945
3197119967878,1057
3198723316212,902
3199041238651,1231
3201114824309,1057
3201690237043,1233
3203079011244,1657
3206152330973,1129
3208152653915,3719
3208910412617,1816
3209256301733,1176
3209677760409,2236
3211034774608,2486
3212622653268,1110
3213963017375,1974
3214165010508,5431
3215515923752,953
3216180896334,1931
3216549956518,1812
3216551859661,1507
3216968024393,3960
3217321378320,1984
3217481774413,1471
3217552935194,2287
3218161854593,3930
3218623463912,4860
3219809591535,2448
3220499232172,1231
3220526545312,1463
3221366995480,4320
3221378659356,430
3222657477906,997
3223413165792,4860
3226153133656,3350
3226172692837,5250
3226271010341,1231
3228270281012,430
3228477436734,1560
3229057078993,1984
3230334820457,1560
3232418142271,4002
3234796108399,886
3237177807249,430
3238635837730,1064
3241641884780,997
3241986564613,721
3242858291750,902
3243126227242,1398
3243627563160,2287
3245275473457,1057
3246207107853,953
3248193050540,1691
3250769968272,1176
3252465654855,2270
3253467186061,819
3253909384390,953
3253975496577,1050
3254125132529,5341
3256476998311,1974
3257208714926,3814
3258522950038,918
3259381186286,150
3259425239114,4273
3261211004875,878
3261990440697,1560
3263659374312,4320
3264927196834,3087
3265437657501,1170
3266519898003,2287
3266527402360,571
3267570572406,1518
3270507823182,953
3270680980146,878
3271134932070,4510
3272593806421,4142
3273045877884,1050
3273815979275,957
3273907262407,1357
3274975355534,2333
3275355908470,1189
3276388010789,957
3276764897553,2903
3276998242785,4124
3277134839661,430
3277261822789,2018
3278612013221,1984
3278934779348,1677
3284465498160,1260
3284907027088,571
3287786426669,1463
3288212319920,4320
3288366722010,1956
3289163171780,1657
3290216528864,2236
3290411162641,2205
3290810250321,1082
3291434292773,1170
3292176181240,875
3292291919315,1744
3294094210491,242
3296921791333,1999
3297609243090,1170
3298040280132,2903
3298433895714,1233
3298615689612,4138
3299577313584,1518
3299722239103,3995
3299783999268,1170
3300960963078,1057
3301085421238,1657
3302228847878,1865
3302573536502,1974
3303427291943,2379
3303585301614,997
3304550970675,990
3305588532972,1231
3305952557037,886
3306550177351,5431
3309687838133,1170
3309915222208,1357
3311242860374,2376
3311968136487,1224
3313074458019,1939
3313481673036,1999
3313732726450,1170
3313947983990,1939
3315780582583,430
3315933787056,1170
3317267600247,2018
3317371984110,4752
3318309967656,1170
3318638577762,1932
3322076920592,2799
3322427159749,1248
3322553417096,953
3326781207740,430
3328684225913,1170
3329127313174,1231
3329919616216,1590
3330286020339,1170
3331790481777,1231
3332989541616,1224
3333367569154,2287
3334559408930,2003
3335131134995,242
3335463554492,408
3335986276505,1865
3336634871745,1560
3336828700998,1231
3336888155486,1189
3337523450805,1931
3337648957265,1939
3337811161468,1357
3338237771514,3931
3340027181892,1116
3340576681553,1931
3341062934610,2236
3342578410995,2616
3342822484413,644
3343902949495,3632
3344257730530,1231
3346715654921,430
3348175880865,1200
3348734235129,953
3348929595151,1922
3349424075957,1170
3350052225805,1657
3350507700918,3995
3350905090413,785
3351032306002,1816
3351321653053,3115
3352374321159,1518
3353319136098,1140
3354384936699,997
3355815202970,242
3356273434170,3931
3357610631450,745
3357684628622,1398
3361207278539,2287
3362332327062,1082
3363790771039,2486
3363878248590,1082
3364894217256,1471
3364928817865,2543
3365185563366,768
3365439180424,808
3366163881182,1110
3367717576226,3301
3368189387310,1507
3368867389551,1057
3369636223021,1471
3369651403293,4142
3372323431586,1124
3373645505368,1657
3373697907318,430
3374151383976,1057
3374713491101,446
3374855714243,5341
3376877382820,1932
3378314572283,4574
3378499889299,1974
3378775764562,5581
3379342581896,1910
3379429968435,1922
3379677134699,721
3380620483801,430
3381875318726,3062
3383278726382,1266
3383468977105,745
3384607918577,658
3386571256259,1231
3387098679934,5460
3387560485131,2125
3394146668857,1518
3395265016628,1239
3396270811222,1616
3399606903578,242
3400567558179,3691
3402711943176,430
3402958499726,700
3403743264741,1057
3404040653078,5730
3404779202639,1940
3405404122339,3602
3406146715421,2184
3406794101980,997
3408077560422,1057
3408692131793,700
3409052750562,5401
3409462378936,1699
3409825137576,1057
3409924148589,5250
3412811917922,721
3413289459549,1170
3415159395537,1560
3415962273565,2543
3418192704069,878
3418582921816,649
3419894590820,3223
3420079124358,841
3422200742752,1170
3423454158290,841
3424104011057,1932
3425037489289,997
3428118368459,914
3429092788035,4860
3429547667021,1518
3429645216312,3062
3430084392598,960
3433580945992,4124
3435119398354,1170
3435286576869,607
3436213568179,2287
3438520661581,1945
3439179077259,1974
3440346635783,3814
3440618490027,3930
3440667833967,957
3442398966242,957
3442502629360,1231
3442815635195,1932
3443886311797,918
3445023580400,805
3446352306327,633
3446404624867,878
3446884499344,3602
3447593999699,4320
3447644640952,4320
3447864036399,430
3447875641322,2440
3447931087415,953
3448249134723,1064
3449054524327,902
3449141418751,1057
3449333092097,1082
3449754289472,3523
3452014228296,745
3453090725914,3995
3455178484409,1231
3455569312175,1560
3457017918335,1170
3459180710310,430
3459501401675,1231
3459795150631,1170
3460409045410,1560
3460990141751,430
3462427058212,1170
3465507418647,745
3468241921756,573
3468571581132,3900
3470490499443,1355
3471641305989,242
3471900326250,4920
3472606616850,1116
3475406046193,4622
3475584130288,5743
3475882797190,1518
3476658821378,2287
3478861074503,1231
3479164825076,1390
3479247276160,4002
3479561594674,1231
3479664787676,997
3481299916390,3966
3483455502652,4112
3485455779669,2259
3488891931868,960
3490706106453,1657
3491255054592,1956
3491782515061,1170
3492716216320,1116
3492840084703,1560
3492897547800,4574
3493370289873,1932
3494041805255,1357
3496008101783,1945
3496842216797,1170
3497439251214,830
3497791773522,1057
3498014066551,1140
3499124418384,1057
3500090558568,1170
3500493498089,960
3500754018636,4126
3501110332892,4001
3501852314828,5250
3502092297360,5730
3502442428901,242
3502601417425,5743
3503096007405,3481
3504244639400,768
3506447312128,1289
3506897420800,1057
3508966998906,1170
3510077940347,960
3511705481157,1383
3513066377919,5250
3514023855280,1357
3514170976128,1020
3516122835538,1082
3516210379449,1231
3516278521668,1657
3516326692319,902
3516538195134,430
3517290810600,3967
3517383947336,5341
3518485194864,430
3518806530753,5250
3518864726471,3556
3521295329487,3350
3524054782844,1230
3524617994882,1231
3525602782651,2287
3526075056508,1082
3526565592196,1471
3529030285494,1518
3532220948222,1050
3533515566626,1939
3534065729899,1931
3535228579795,1931
3535911283343,902
3536993842350,3350
3537081749490,2236
3537622356866,1956
3538530414495,914
3540028500078,3511
3541104790321,4142
3541710578085,752
3545546793506,4622
3545664699445,875
3546565823496,4294
3546961559777,242
3547007262835,4860
3547601430159,1231
3548503487104,1302
3549304261665,2190
3550648734982,5431
3551359740675,573
3551509783194,1749
3552241311416,4001
3552946299453,4142
3554085319139,242
3559545921297,658
3559672473874,4914
3560061575147,3481
3561512362262,1041
3563684125133,745
3563906625274,2689
3565212167783,1928
3565232954653,953
3566321587424,2448
3566616238994,1170
3566897491255,2190
3567122352587,4860
3567165180147,3178
3567654142113,631
3569041188629,1041
3569244144279,4142
3570342777894,4124
3571310310181,1932
3573529571841,3612
3574116385704,1170
3575859577821,684
3577215580148,1677
3578224055702,4001
3579667292075,4001
3579706541898,4622
3579977849426,1357
3580214324644,1387
3581359149918,684
3581910251821,1057
3586243269727,1657
3586747291873,4689
3587018764294,5341
3589973836597,1560
3590212515401,1231
3592269121697,1357
3592968552181,1050
3593048847951,1956
3593419540795,2236
3594385264142,1170
3594428568367,3556
3594672081087,1041
3594730095650,713
3595580314915,658
3595693670113,1518
3595743441700,4860
3595789559742,4622
3596913129114,2190
3597166907979,1057
3597229519187,2190
3598889331102,571
3599935993992,1064
3600619911086,1231
3601389771276,573
3602382842680,3062
3603311539336,2190
3603717869716,1471
3605856791972,3931
3606446123692,1613
3606658857811,1170
3607345325088,5401
3607475781020,1020
3608356973756,4320
3608722718684,1931
3609020279570,1471
3609897222983,3115
3611964255503,5013
3612974987255,1560
3614032300099,408
3616074949717,1057
3618027773585,785
3619557973681,1050
3619945782246,914
3620157199708,886
3620592547942,1549
3620892506847,2236
3621374912101,430
3622657090059,1050
3623068412270,1945
3623255127482,1284
3623629112052,242
3623756918602,953
3623822566652,895
3626765898095,1518
3626898556329,2125
3628337340605,1082
3630990378444,242
3631651545052,408
3633936610127,1050
3635339267939,1357
3636077934503,1170
3639332327751,5341
3639976697012,1116
3640415931888,684
3640649510194,1231
3640708818155,878
3642122205702,3223
3643822707893,1931
3645017146609,1231
3645056180848,1116
3645888172318,997
3646019771813,242
3647115808175,2440
3647813386845,1057
3648876377733,1050
3650344644797,1230
3650357259704,1945
3650547940696,2287
3652538832591,1945
3654698555419,1170
3655879729865,1231
3655983144578,1170
3656494332768,1057
3658494861965,1082
3659163264766,5431
3661244895035,3903
3662377165446,1170
3662444409121,1057
3662541009798,3115
3664186942492,1129
3664584723716,5581
3664667009584,1560
3664992151637,902
3666995678081,618
3667501549604,631
3667542541667,658
3669002016067,1842
3669054958544,644
3670181243601,1233
3670349470924,1325
3670380636211,2132
3671319601553,573
3671363839865,2190
3671610267229,1657
3671722026974,1082
3672105638814,3967
3672234818200,2903
3674898242162,1463
3677177689863,841
3678453378167,242
3679682348839,1974
3679705083938,3062
3680035336342,430
3682784627849,1956
3684980315230,1980
3686463632070,430
3687476370744,1170
3687622029618,1050
3688394534843,1282
3688839776920,553
3689388549218,1170
3691002020386,1860
3692754165356,4860
3693466919404,1289
3693510885723,3115
3694107939737,1266
3695648745993,1790
3695676846983,960
3699741165641,2287
3699990896693,1357
3704283704910,430
3707004108912,573
3707779363950,1231
3709625820532,1201
3709847167330,1170
3709972113318,1170
3710225104687,819
3710798530258,1357
3711016620454,4010
3712966916031,1482
3713032000364,2018
3713108217641,4320
3713815438377,2018
3714698096326,1370
3714879159352,1116
3715374767578,1057
3715414586596,4860
3715723649852,2333
3716286231980,1518
3717344355211,1518
3718047765055,1057
3719950147105,902
3720370311809,1518
3720872983474,1398
3721119191652,1230
3723077871591,1727
3723445825584,1974
3724093142870,1110
3725653740062,1230
3727691410693,1956
3727837827330,4112
3728422419619,3773
3728951060979,3226
3729295652042,3814
3733051705750,1931
3734105099634,1170
3734284770799,878
3734829732022,1518
3734998600207,997
3737292829091,607
3738076055002,1170
3738391359205,1231
3738832634717,2932
3739869050242,1865
3740904343786,5341
3741392807712,1116
3741463830304,1124
3741976772399,3666
3748427181007,1082
3751344103601,242
3751422548751,745
3751964218501,1170
3752826832354,4273
3753358788683,1471
3753414190665,1170
3757213674883,1974
3758523867903,2486
3759084019060,1082
3759177425556,1082
3760251225092,1677
3762332557641,1231
3762447809734,5079
3763553290041,1230
3763582854092,4001
3764158214586,1116
3764321252940,2287
3767748248602,1082
3768470887091,1231
3769276194154,902
3770186183817,2030
3770727440867,1518
3770873624340,997
3771709550444,2486
3772425210599,1082
3772981333978,886
3774216175490,1248
3774913755674,1170
3776013906765,4860
3776327937172,3075
3776429438904,911
3776467451248,573
3779502812486,1507
3779849378171,1057
3780643454060,1050
3780910508724,3612
3783952337697,1390
3786147528610,1749
3787435609523,1057
3787467250274,1057
3787577110215,1233
3788266557960,4142
3788945069029,1129
3789143092185,1110
3789928539911,1116
3790133008130,778
3790646382529,960
3792693068784,571
3792821753759,3773
3792859627732,242
3793730066275,1865
3794170687754,1231
3794778931501,1471
3795088091992,1560
3795621641875,745
3796125846896,1057
3796838632076,2287
3797589811932,1939
3798603587499,957
3799045694646,2932
3799737580189,1041
3803165217002,1170
3803871154707,3254
3805410621961,4001
3807062901323,4110
3807265275740,960
3809386748516,1974
3810066718804,1231
3811741809640,5250
3812184340349,430
3812862555959,5013
3814720465127,1974
3814798584638,1699
3817268042942,5401
3818720492893,2379
3818894590586,1248
3819391529994,1980
3819871621279,1289
3820312101991,1357
3822288377868,1284
3823747874553,1677
3824281871497,242
3825220522685,1677
3827413762830,1020
3830337893894,4622
3830515009109,1170
3831515168384,997
3832452406973,1124
3833734703643,1231
3834187875888,573
3834610216295,1595
3834702604757,1657
3835388368193,1805
3835646815209,1170
3835966628862,1231
3836282738235,1213
3836745871851,1110
3837564547798,1677
3837894113762,1980
3837898732501,1116
3838348672262,1189
3838909763675,1712
3838927312732,914
3839340768854,1170
3839343401512,1170
3840919883519,408
3842300261272,1170
3842310936238,914
3844581757925,4320
3845638593596,2787
3848965030710,3301
3849227171950,1082
3851837960169,2287
3852036894187,1677
3854039870205,4860
3854228444736,859
3854546919824,3481
3854972675387,2313
3855295699678,4142
3855647932293,4860
3856189259626,1082
3856380753695,960
3856672529519,4682
3857270770853,1170
3858412397891,1471
3858496850886,1248
3860659708194,1758
3861075863030,2313
3862154053724,1231
3863661603266,1082
3865259655121,1082
3865375967474,1677
3865682691932,1560
3866838864408,914
3867592462794,408
3868280181577,242
3869049674408,1057
3869547669531,4099
3869884898410,1020
3870076693393,2543
3871909825288,1374
3874465153796,3062
3874823507315,430
3874960296721,1170
3875475672789,430
3876115963106,990
3876210253201,1357
3876496027589,1939
3876527544818,990
3876691131968,4001
3876773527603,1749
3878420139221,2018
3878902661325,1956
3880978184738,1984
3881133693164,1771
3881456657317,3995
3881521723404,1124
3884231585430,700
3884869047867,1041
3885366726804,1041
3886118058341,1110
3886157239961,2486
3886300423278,1974
3887571782545,990
3890388760767,430
3890471569628,3188
3891784429265,4860
3892086509334,4001
3892694772267,1170
3895661589813,1560
3895949739725,957
3896010754968,1231
